Frequency,Depth,Pitch,Speed,Behavioral State,Normalized Depth %,Individual,Species,Species_Num,Length ,Efficiency,Thrust Power,Drag Coefficient,Reynolds Number
0.55556,27.723,-7.2461,4.4821,,,101,Humpback,2,8.22,0.94867,12111,0.0058991,35290000
0.55556,28.255,-6.2893,4.6273,,,101,Humpback,2,8.22,0.94923,12605,0.0055793,36433000
0.55556,28.65,-4.3942,4.7642,,,101,Humpback,2,8.22,0.94974,13076,0.0053031,37511000
0.38462,19.342,4.4049,2.6732,,,101,Humpback,2,8.22,0.92305,4283.9,0.009835,21048000
0.43478,17.209,18.949,3.1783,,,101,Humpback,2,8.22,0.93318,6018,0.0082199,25025000
0.47619,1.763,-1.9909,3.9524,,,101,Humpback,2,8.22,0.94917,7903.1,0.0056133,31120000
0.43478,33.99,-6.815,3.3631,,,101,Humpback,2,8.22,0.94342,5829.4,0.0067208,26480000
0.38462,34,2.0146,3.5307,,,101,Humpback,2,8.22,0.95086,4730.6,0.0047134,27800000
0.45455,32.565,10.495,3.9279,,,101,Humpback,2,8.22,0.94987,7231.3,0.0052331,30926000
0.41667,13.602,-53.035,2.6063,,,101,Humpback,2,8.22,0.90448,5480,0.013575,20521000
0.41667,18.514,-36.129,2.7597,,,101,Humpback,2,8.22,0.91504,5456,0.011385,21728000
0.38462,21.872,-15.45,3.1061,,,101,Humpback,2,8.22,0.94868,4023.9,0.0058885,24456000
0.43478,28.79,-12.835,3.525,,,101,Humpback,2,8.22,0.94876,5841.1,0.0058485,27754000
0.4,29.791,-3.1378,3.5986,,,101,Humpback,2,8.22,0.95053,5186.1,0.0048805,28334000
0.38462,29.334,12.966,3.6472,,,101,Humpback,2,8.22,0.95136,4931.4,0.0044576,28717000
0.41667,26.218,35.459,3.7354,,,101,Humpback,2,8.22,0.95048,5835.8,0.0049101,29411000
0.32258,51.602,-4.7263,2.6143,,,101,Humpback,2,8.22,0.94875,2384.4,0.0058526,20584000
0.32258,34.687,-0.3253,2.8357,,,101,Humpback,2,8.22,0.95015,2641.3,0.0050799,22327000
0.47619,33.806,13.794,3.2582,,,101,Humpback,2,8.22,0.92034,8141.1,0.010322,25654000
0.47619,30.686,17.807,3.938,,,101,Humpback,2,8.22,0.94911,7866.8,0.0056494,31006000
0.25641,39.876,4.0966,1.6118,,,101,Humpback,2,8.22,0.90678,1261.8,0.013215,12691000
0.43478,38.932,-8.7652,3.3351,,,101,Humpback,2,8.22,0.94326,5769.3,0.0068202,26259000
0.52632,39.656,-8.3847,4.0485,,,101,Humpback,2,8.22,0.94331,10269,0.0067871,31876000
0.55556,40.537,-10.726,4.6782,,,101,Humpback,2,8.22,0.94942,12779,0.0054739,36834000
0.34483,61.641,-3.7247,1.9869,,,101,Humpback,2,8.22,0.8904,3037,0.01698,15644000
0.4,29.568,-20.513,3.3381,,,101,Humpback,2,8.22,0.94927,4716.2,0.0055604,26283000
0.41667,31.379,-13.983,3.4414,,,101,Humpback,2,8.22,0.94909,5261.8,0.0056619,27096000
0.58824,32.222,-7.0671,3.7068,,,101,Humpback,2,8.22,0.90685,15281,0.013157,29186000
0.41667,34.392,-13.233,3.0945,,,101,Humpback,2,8.22,0.93576,5270.6,0.0078002,24365000
0.45455,34.923,-8.0613,3.4866,,,101,Humpback,2,8.22,0.94326,6592,0.0068206,27452000
0.52632,34.905,-5.9928,3.9285,,,101,Humpback,2,8.22,0.93818,10425,0.0075405,30931000
0.47619,22.11,-10.769,2.5597,,,103,Humpback,2,8.8,0.85709,11546,0.028201,21576000
0.41667,22.49,-4.2354,2.7591,,,103,Humpback,2,8.8,0.89689,8516.8,0.016611,23257000
0.32258,8.3276,-15.617,1.8635,,,103,Humpback,2,8.8,0.87135,3747.7,0.023725,15707000
0.32258,8.5584,6.8113,2.5609,,,103,Humpback,2,8.8,0.93017,3846.5,0.0093819,21586000
0.34483,14.783,-51.792,2.4534,,,103,Humpback,2,8.8,0.90853,4893.5,0.013574,20680000
0.41667,19.79,-35.795,2.485,,,103,Humpback,2,8.8,0.87537,8296.5,0.022148,20946000
0.35714,23.171,-14.698,2.9038,,,103,Humpback,2,8.8,0.93541,5109.4,0.0085488,24476000
0.45455,34.962,-25.753,3.3997,,,103,Humpback,2,8.8,0.91934,10974,0.011441,28656000
0.45455,38.328,-18.788,3.3793,,,103,Humpback,2,8.8,0.91689,11131,0.011815,28485000
0.41667,40.952,-13.556,3.3927,,,103,Humpback,2,8.8,0.93544,8128,0.008526,28598000
0.4,21.248,-3.4926,3.3257,,,103,Humpback,2,8.8,0.94048,6991.6,0.0077863,28033000
0.5,21.521,-1.3142,3.3548,,,103,Humpback,2,8.8,0.89733,14953,0.016224,28278000
0.45455,66.163,-0.26177,3.6208,,,103,Humpback,2,8.8,0.93026,10806,0.0093248,30520000
0.41667,65.789,2.6992,3.6151,,,103,Humpback,2,8.8,0.94386,8084.9,0.0070103,30472000
0.38462,6.5336,-6.6293,3.5461,,,103,Humpback,2,8.8,0.94521,6842.8,0.0062864,29890000
0.26316,7.5553,-3.6479,3.4038,,,103,Humpback,2,8.8,0.9514,3344,0.0034737,28691000
0.55556,7.8176,-6.8187,3.4617,,,103,Humpback,2,8.8,0.88496,19973,0.019724,29179000
0.45455,22.718,-15.009,3.6561,,,103,Humpback,2,8.8,0.93287,10667,0.0089414,30817000
0.43478,25.03,-12.166,3.7405,,,103,Humpback,2,8.8,0.94367,9093.2,0.0071179,31529000
0.5,27.06,-15.621,3.7911,,,103,Humpback,2,8.8,0.92199,14529,0.010923,31956000
0.58824,29.209,-16.475,3.8242,,,103,Humpback,2,8.8,0.89149,24236,0.017753,32234000
0.22727,32.011,27.515,2.2236,,,103,Humpback,2,8.8,0.94645,1517.8,0.0056553,18743000
0.33333,27.209,29.856,2.3609,,,103,Humpback,2,8.8,0.90838,4396.2,0.013686,19900000
0.25,22.349,-21.852,2.31,,,103,Humpback,2,8.8,0.94526,1884.2,0.0062616,19472000
0.47619,32.902,-13.843,3.5049,,,103,Humpback,2,8.8,0.9166,12644,0.012031,29543000
0.47619,34.744,-13.708,3.4868,,,103,Humpback,2,8.8,0.91402,12823,0.012391,29391000
0.5,36.498,-8.832,3.4825,,,103,Humpback,2,8.8,0.90558,14817,0.014372,29354000
0.47619,37.637,-4.4348,3.5234,,,103,Humpback,2,8.8,0.91675,12725,0.011917,29699000
0.38462,44.301,-48.655,1.7405,,,103,Humpback,2,8.8,0.82486,5315.5,0.041301,14671000
0.38462,47.795,-29.391,2.1569,,,103,Humpback,2,8.8,0.86456,6268.1,0.025589,18181000
0.47619,50.493,-12.512,2.7123,,,103,Humpback,2,8.8,0.86795,11987,0.024608,22863000
0.41667,51.038,-36.551,3.6898,,,103,Humpback,2,8.8,0.94433,8286.4,0.006757,31102000
0.43478,61.627,-24.446,3.5039,,,103,Humpback,2,8.8,0.93292,9357.1,0.0089101,29535000
0.35714,74.562,-40.272,1.6504,,,103,Humpback,2,8.8,0.82899,4330.1,0.039459,13911000
0.33333,77.377,-10.328,2.099,,,103,Humpback,2,8.8,0.88803,4312.8,0.019105,17693000
0.2439,78.016,-39.675,1.5231,,,103,Humpback,2,8.8,0.88504,1694.5,0.019648,12838000
0.28571,80.51,-2.4434,2.146,,,103,Humpback,2,8.8,0.91946,2739.2,0.011354,18089000
0.5,29.251,-1.5011,3.5,,,103,Humpback,2,8.8,0.90574,14907,0.014243,29502000
0.55556,29.539,-1.0913,3.6679,,,103,Humpback,2,8.8,0.8944,20458,0.016984,30917000
0.38462,14.692,-13.195,2.058,,,103,Humpback,2,8.8,0.85686,6049.6,0.028431,17347000
0.41667,14.868,-5.1251,2.4184,,,103,Humpback,2,8.8,0.87156,8123.3,0.023526,20385000
0.45455,31.549,0.03086,3.5277,,,103,Humpback,2,8.8,0.92504,10976,0.010241,29735000
0.45455,31.919,0.97336,3.5229,,,103,Humpback,2,8.8,0.925,10958,0.010267,29695000
0.45455,31.826,4.0267,3.586,,,103,Humpback,2,8.8,0.93,10681,0.0094885,30227000
0.45455,26.541,0.075817,2.8531,,,103,Humpback,2,8.8,0.88523,11037,0.019467,24049000
0.5,26.24,6.6706,2.9483,,,103,Humpback,2,8.8,0.87489,14140,0.0226,24852000
0.4,24.712,18.045,3.1602,,,103,Humpback,2,8.8,0.93004,7291.4,0.0094642,26638000
0.41667,16.946,47.022,3.0957,,,104,Humpback,2,10.2,0.89212,15953,0.019005,30245000
0.38462,35.6,-34.572,3.0953,,,104,Humpback,2,10.2,0.90649,12657,0.015084,30241000
0.38462,40.302,-34.723,3.0809,,,104,Humpback,2,10.2,0.90391,12822,0.015496,30101000
0.4,44.991,-30.904,3.0942,,,104,Humpback,2,10.2,0.89823,14330,0.017097,30230000
0.5,10.384,-21.305,3.6772,,,104,Humpback,2,10.2,0.88947,27679,0.019673,35927000
0.45455,13.489,-17.057,3.6671,,,104,Humpback,2,10.2,0.90657,20954,0.015017,35828000
0.34483,15.833,-10.217,3.8153,,,104,Humpback,2,10.2,0.94661,9695.4,0.0061698,37276000
0.47619,7.0202,-33.436,3.603,,,104,Humpback,2,10.2,0.89511,23942,0.018091,35202000
0.33333,11.692,-9.7097,3.6916,,,104,Humpback,2,10.2,0.94662,8767.9,0.0061596,36067000
0.38462,110.83,-44.548,2.4277,,,104,Humpback,2,10.2,0.86214,11528,0.028473,23719000
0.25,115.22,-10.678,2.8571,,,104,Humpback,2,10.2,0.94725,3844.8,0.005826,27915000
0.47619,26.644,-39.51,3.7791,,,104,Humpback,2,10.2,0.90362,24062,0.015757,36922000
0.5,31.88,-42.087,3.7601,,,104,Humpback,2,10.2,0.89254,27975,0.018598,36737000
0.34483,38.367,-30.438,3.8508,,,104,Humpback,2,10.2,0.94679,9806.3,0.0060693,37623000
0.41667,16.28,-38.505,3.4315,,,104,Humpback,2,10.2,0.90946,16237,0.014201,33526000
0.38462,21.552,-34.114,3.5045,,,104,Humpback,2,10.2,0.92847,12432,0.010208,34239000
0.43478,26.456,-31.772,3.5793,,,104,Humpback,2,10.2,0.90945,18440,0.014212,34970000
0.47619,27.866,22.235,3.1906,,,104,Humpback,2,10.2,0.87278,22740,0.024743,31172000
0.43478,24.931,17.18,3.3844,,,104,Humpback,2,10.2,0.90062,18217,0.016608,33066000
0.41667,22.253,9.7067,3.5576,,,104,Humpback,2,10.2,0.91754,15971,0.012536,34758000
0.33333,17.062,9.033,2.7715,,,104,Humpback,2,10.2,0.91203,8246.4,0.01369,27078000
0.43478,15.648,10.219,3.2725,,,104,Humpback,2,10.2,0.89257,18413,0.01857,31972000
0.38462,13.992,20.198,4.239,,,104,Humpback,2,10.2,0.94653,13390,0.0062127,41415000
0.2,42.228,15.739,3.0213,,,105,Humpback,2,12.73,0.94931,7723.8,0.0079308,36840000
0.32258,37.488,39.973,3.4967,,,105,Humpback,2,12.73,0.92176,26996,0.017881,42636000
0.22222,26.993,15.509,2.7422,,,105,Humpback,2,12.73,0.9454,8252.7,0.011333,33437000
0.27778,140.77,48.597,1.3051,,,105,Humpback,2,12.73,0.77053,9805.1,0.12492,15913000
0.26316,29.41,25.591,3.31,,,105,Humpback,2,12.73,0.94581,14027,0.010954,40360000
0.28571,21.39,22.922,3.0671,,,105,Humpback,2,12.73,0.91923,18943,0.018592,37399000
0.25641,27.81,-3.4167,3.3172,,,105,Humpback,2,12.73,0.94639,13429,0.010419,40448000
0.29412,26.729,15.617,3.1159,,,105,Humpback,2,12.73,0.91648,20756,0.019429,37994000
0.26316,39.21,-17.63,3.5069,,,106,Humpback,2,11.64,0.95033,8929.5,0.006412,39100000
0.38462,42.533,-0.24851,3.9321,,,106,Humpback,2,11.64,0.92944,24029,0.01224,43841000
0.45455,129.81,-44.003,3.7905,,,106,Humpback,2,11.64,0.89421,39800,0.022634,42261000
0.2381,24.075,-8.7194,1.1999,,,107,Humpback,2,10.55,0.82198,2613.5,0.051688,12126000
0.32258,38.542,18.015,1.213,,,107,Humpback,2,10.55,0.77062,4762.4,0.091173,12258000
0.27027,6.6859,3.4701,1.2359,,,107,Humpback,2,10.55,0.80381,3486.7,0.063119,12489000
0.3125,6.3842,7.16,1.6209,,,107,Humpback,2,10.55,0.8265,6072.6,0.048725,16380000
0.2381,6.6678,9.6275,1.1675,,,107,Humpback,2,10.55,0.81725,2545.5,0.054656,11798000
0.2381,6.0179,-4.5226,1.6815,,,107,Humpback,2,10.55,0.88125,3360.3,0.024148,16993000
0.34483,6.329,6.8062,1.8487,,,107,Humpback,2,10.55,0.8312,8427.8,0.045575,18682000
0.55556,5.6919,14.809,1.9893,,,107,Humpback,2,10.55,0.75992,22971,0.099713,20102000
0.28571,8.4257,7.1246,1.7559,,,107,Humpback,2,10.55,0.85453,5359.2,0.033823,17744000
0.23256,54.989,-27.885,2.6573,,,108,Humpback,2,14.76,0.90555,19857,0.025845,37569000
0.26316,8.9214,-31.373,2.485,,,108,Humpback,2,14.76,0.87268,26666,0.042442,35132000
0.47619,13.097,-36.963,2.9742,,,108,Humpback,2,14.76,0.80086,111780,0.10377,42049000
0.17241,31.227,-5.7502,2.6883,,,108,Humpback,2,14.76,0.94895,8236.1,0.010354,38006000
0.20833,18.978,-10.724,2.7137,,,108,Humpback,2,14.76,0.92954,13943,0.01704,38366000
0.41667,45.83,-21.797,3.5482,,,109,Humpback,2,7.07,0.94962,3349.9,0.0038236,24029000
0.55556,48.533,-14.7,3.8176,,,109,Humpback,2,7.07,0.94552,6089.2,0.0055802,25853000
0.45455,50.22,-8.92,4.0361,,,109,Humpback,2,7.07,0.95032,4585.3,0.003556,27332000
0.58824,50.94,-4.8338,4.205,,,109,Humpback,2,7.07,0.94634,7584.7,0.0052014,28476000
0.43478,25.179,-42.772,4.1245,,,109,Humpback,2,7.07,0.95137,4366.5,0.003173,27932000
0.2381,33.629,-30.417,3.9436,,,109,Humpback,2,7.07,0.95795,1522.1,0.0012654,26706000
0.58824,38.301,-24.076,4.0989,,,109,Humpback,2,7.07,0.94581,7351.7,0.0054434,27758000
0.34483,32.376,-9.9692,3.0752,,,109,Humpback,2,7.07,0.95039,2013,0.0035293,20826000
0.4,33.403,-0.61407,3.1872,,,109,Humpback,2,7.07,0.94844,2726.9,0.0042945,21584000
0.58824,33.162,10.451,3.4523,,,109,Humpback,2,7.07,0.91649,7791.5,0.0096556,23379000
0.55556,31.216,28.675,3.8662,,,109,Humpback,2,7.07,0.94579,6183.7,0.0054557,26182000
0.27778,21.535,-22.622,2.938,,,109,Humpback,2,7.07,0.95296,1311.2,0.0026362,19896000
0.41667,24.381,-17.362,3.124,,,109,Humpback,2,7.07,0.94729,2858.2,0.0047799,21156000
0.55556,8.0979,-29.549,3.6426,,,109,Humpback,2,7.07,0.93763,6243.7,0.0065867,24668000
0.43478,10.939,-20.846,4.0118,,,109,Humpback,2,7.07,0.95094,4214.1,0.0033279,27168000
0.625,13.309,-18.618,4.0958,,,109,Humpback,2,7.07,0.93762,8884.3,0.0065929,27737000
0.47619,15.62,-10.903,3.9731,,,109,Humpback,2,7.07,0.94926,4873.5,0.0039622,26906000
0.43478,34.603,-23.182,3.7212,,,109,Humpback,2,7.07,0.9497,3830.4,0.0037902,25200000
0.5,37.765,-20.15,3.797,,,109,Humpback,2,7.07,0.94754,5017.4,0.0046735,25713000
0.66667,39.947,-10.555,4.0254,,,109,Humpback,2,7.07,0.92191,11257,0.0087994,27260000
0.52632,40.368,0.92792,4.3047,,,109,Humpback,2,7.07,0.94891,6417.9,0.0041024,29152000
0.66667,39.127,7.9305,4.4781,,,109,Humpback,2,7.07,0.94267,10531,0.0059792,30326000
0.38462,43.249,0.30246,1.6667,,,109,Humpback,2,7.07,0.86162,1978.8,0.021793,11287000
0.47619,42.97,5.2992,2.7772,,,109,Humpback,2,7.07,0.91632,4102.1,0.0097646,18807000
0.625,53.712,-73.938,3.364,,,109,Humpback,2,7.07,0.90018,9427.3,0.012627,22781000
0.25,88.688,-18.097,1.9458,,,109,Humpback,2,7.07,0.94801,646.59,0.0044751,13177000
0.43478,50.948,17.158,3.5492,,,109,Humpback,2,7.07,0.94888,3609.2,0.0041163,24035000
0.58824,48.172,17.857,3.9664,,,109,Humpback,2,7.07,0.94276,7267.8,0.0059385,26861000
0.18519,50.561,-23.043,2.8404,,,109,Humpback,2,7.07,0.95724,642.63,0.0014299,19235000
0.19231,17.627,-3.9194,1.6368,,,109,Humpback,2,7.07,0.94961,329.13,0.0038271,11084000
0.625,18.259,2.3424,2.6413,,,109,Humpback,2,7.07,0.85771,8322.1,0.023028,17887000
0.625,31.513,-6.9791,3.328,,,109,Humpback,2,7.07,0.89984,9304.8,0.012872,22537000
0.52632,71.805,9.54,2.607,,,109,Humpback,2,7.07,0.88532,5495.6,0.015816,17654000
0.3125,28.212,-13.164,3.7121,,,109,Humpback,2,7.07,0.95447,2176.9,0.0021699,25139000
0.52632,33.361,-3.6354,3.8146,,,109,Humpback,2,7.07,0.94662,5525.4,0.0050755,25833000
0.66667,32.609,12.127,4.1613,,,109,Humpback,2,7.07,0.92737,11208,0.0079307,28180000
0.3125,43.102,19.706,2.2515,,,109,Humpback,2,7.07,0.9465,1148.2,0.0051295,15247000
0.52632,17.281,51.654,2.5661,,,109,Humpback,2,7.07,0.88221,5460.1,0.016477,17377000
0.35714,16.48,23.928,1.9247,,,109,Humpback,2,7.07,0.90022,1761.8,0.012599,13034000
0.55556,14.512,20.615,2.782,,,109,Humpback,2,7.07,0.88823,6463.7,0.015306,18840000
0.4,9.1961,-35.959,2.578,,,110,Humpback,2,9.78,0.87638,11234,0.024166,24151000
0.37037,12.985,-22.501,2.808,,,110,Humpback,2,9.78,0.90606,9348.7,0.015564,26305000
0.41667,28.14,-23.517,2.7454,,,110,Humpback,2,9.78,0.87979,12886,0.022954,25718000
0.3125,46.219,2.3146,1.7122,,,110,Humpback,2,9.78,0.84774,4789.9,0.035174,16039000
0.34483,38.52,-8.2785,1.8762,,,110,Humpback,2,9.78,0.84468,6444.1,0.035967,17576000
0.45455,39.938,-3.5989,2.2065,,,110,Humpback,2,9.78,0.82432,13411,0.046016,20670000
0.3125,42.382,-54.663,2.146,,,110,Humpback,2,9.78,0.88634,5575.4,0.020794,20103000
0.26316,49.452,-49.131,2.4168,,,110,Humpback,2,9.78,0.94084,3172.2,0.0082829,22640000
0.45455,18.034,1.6173,2.7591,,,110,Humpback,2,9.78,0.86612,15860,0.027833,25847000
0.43478,40.438,-41.048,2.5626,,,110,Humpback,2,9.78,0.85937,13683,0.029971,24006000
0.35714,57.168,-32.877,2.3628,,,110,Humpback,2,9.78,0.87995,8155.1,0.022789,22134000
0.27778,28.481,-16.556,4.2084,,,110,Humpback,2,9.78,0.95378,6652,0.0032898,39423000
0.5,10.374,-2.3369,4.298,,,110,Humpback,2,9.78,0.92791,22726,0.010551,40262000
0.5,11.049,2.816,4.9079,,,110,Humpback,2,9.78,0.94673,22313,0.006957,45976000
0.55556,11.401,2.0526,5.3928,,,110,Humpback,2,9.78,0.9465,30193,0.007096,50519000
0.2381,22.253,-32.215,1.2938,,,110,Humpback,2,9.78,0.84461,2117.9,0.03605,12120000
0.20408,129.55,23.824,2.252,,,111,Humpback,2,12.21,0.93499,4540.3,0.011738,26338000
0.15873,132.6,6.9201,1.8498,,,111,Humpback,2,12.21,0.94512,2057.5,0.0095969,21634000
0.2,129.74,16.789,2.0684,,,111,Humpback,2,12.21,0.9245,4329.1,0.014443,24191000
0.20833,107.44,24.65,2.333,,,111,Humpback,2,12.21,0.93763,4797.2,0.011154,27285000
0.17857,95.27,-2.0683,2.2006,,,111,Humpback,2,12.21,0.9485,3051.1,0.0084527,25737000
0.2381,96.109,9.6452,2.3518,,,111,Humpback,2,12.21,0.91422,7499.5,0.017022,27505000
0.26316,37.917,35.811,2.3899,,,111,Humpback,2,12.21,0.90049,10012,0.021656,27951000
0.19608,27.111,0.96564,1.7933,,,111,Humpback,2,12.21,0.90069,4177.7,0.021387,20974000
0.27778,28.715,-5.5328,2.3344,,,111,Humpback,2,12.21,0.88619,11529,0.026758,27301000
0.30303,24.704,18.266,2.5871,,,111,Humpback,2,12.21,0.88914,15062,0.025682,30257000
0.27027,28.968,18.339,2.4376,,,111,Humpback,2,12.21,0.898,10941,0.0223,28509000
0.43478,25.373,33.464,2.9829,,,111,Humpback,2,12.21,0.8523,38608,0.042947,34886000
0.35714,26.069,-0.37562,2.788,,,111,Humpback,2,12.21,0.87348,23501,0.032018,32606000
0.35714,23.293,18.365,3.1201,,,111,Humpback,2,12.21,0.89479,24685,0.023994,36491000
0.28571,23.132,13.633,2.357,,,111,Humpback,2,12.21,0.88309,12419,0.028001,27567000
0.38462,20.432,17.75,2.9279,,,111,Humpback,2,12.21,0.87003,28792,0.033868,34243000
0.2439,69.477,31.207,2.0146,,,111,Humpback,2,12.21,0.88313,7737.7,0.02794,23561000
0.32258,64.635,34.849,2.4467,,,111,Humpback,2,12.21,0.86988,16910,0.034088,28615000
0.15152,65.465,25.852,2.0285,,,111,Humpback,2,12.21,0.94995,2068.1,0.0073151,23724000
0.34483,121.71,-23.781,2.4408,,,112,Humpback,2,11.69,0.86491,14489,0.030725,27331000
0.3125,125.14,9.7609,2.5228,,,112,Humpback,2,11.69,0.88733,11666,0.022406,28248000
0.34483,122.78,34.168,3.2195,,,112,Humpback,2,11.69,0.91244,16180,0.014951,36050000
0.25641,119.43,-22.728,2.0125,,,112,Humpback,2,11.69,0.88396,6304.4,0.02385,22535000
0.34483,123.05,-12.681,2.3077,,,112,Humpback,2,11.69,0.85718,13809,0.034651,25840000
0.47619,117.32,23.632,3.5083,,,112,Humpback,2,11.69,0.87173,39199,0.027995,39283000
0.33333,118.31,4.7004,2.1455,,,112,Humpback,2,11.69,0.85023,12135,0.037888,24024000
0.34483,116.16,29.217,2.9358,,,112,Humpback,2,11.69,0.89849,15803,0.019259,32873000
0.27027,120.22,3.9202,2.3175,,,112,Humpback,2,11.69,0.89869,7676.2,0.019018,25950000
0.52632,110.29,25.238,3.6964,,,112,Humpback,2,11.69,0.86457,51020,0.031151,41390000
0.35714,118.7,-0.62597,2.3721,,,112,Humpback,2,11.69,0.85434,15361,0.035491,26561000
0.37037,117.84,22.869,3.1478,,,112,Humpback,2,11.69,0.89844,19540,0.019319,35247000
0.21277,109.86,-30.01,2.9675,,,112,Humpback,2,11.69,0.95179,4521.4,0.0053354,33228000
0.34483,119.97,-4.5854,2.516,,,112,Humpback,2,11.69,0.87134,14708,0.028477,28172000
0.47619,119.74,9.7765,3.257,,,112,Humpback,2,11.69,0.86085,36970,0.032997,36470000
0.43478,116.74,32.206,3.9668,,,112,Humpback,2,11.69,0.90949,32130,0.015873,44418000
0.2381,123.71,12.999,2.2416,,,112,Humpback,2,11.69,0.91488,5278.4,0.014452,25099000
0.5,120.57,2.5333,2.4758,,,112,Humpback,2,11.69,0.80454,32446,0.065932,27722000
0.4,119.78,17.655,3.3291,,,112,Humpback,2,11.69,0.89309,24729,0.020668,37277000
0.41667,117.02,-14.111,3.9835,,,112,Humpback,2,11.69,0.91751,28261,0.013787,44604000
0.33333,132.81,-17.312,4.1048,,,112,Humpback,2,11.69,0.9498,14831,0.0066125,45963000
0.45455,135.68,-12.822,4.4148,,,112,Humpback,2,11.69,0.92016,36650,0.013135,49434000
0.45455,135.11,22,4.0498,,,112,Humpback,2,11.69,0.90437,36982,0.01717,45347000
0.21739,131.99,-29.708,3.1641,,,112,Humpback,2,11.69,0.95241,5096.5,0.0049614,35429000
0.32258,135.67,-8.8091,3.7276,,,112,Humpback,2,11.69,0.94869,12410,0.0073884,41739000
0.32258,123.21,11.958,3.1548,,,112,Humpback,2,11.69,0.92267,12941,0.01271,35325000
0.55556,122.21,-4.8502,3.9953,,,112,Humpback,2,11.69,0.86817,61106,0.029547,44736000
0.30303,118.33,-25.237,3.0639,,,112,Humpback,2,11.69,0.9279,10696,0.011468,34307000
0.38462,121.85,-8.1162,3.4435,,,112,Humpback,2,11.69,0.90667,22134,0.016716,38558000
0.22222,110.66,-17.363,2.5496,,,112,Humpback,2,11.69,0.94856,4021,0.0074813,28549000
0.30303,116.27,-6.2875,3.1839,,,112,Humpback,2,11.69,0.93553,10450,0.0099847,35651000
0.58824,116.93,-7.4844,3.8629,,,112,Humpback,2,11.69,0.8538,67674,0.036204,43254000
0.18519,123.62,0.14968,1.5485,,,112,Humpback,2,11.69,0.8957,2434.5,0.020218,17339000
0.47619,124.1,6.8812,2.5331,,,112,Humpback,2,11.69,0.81766,29989,0.056897,28364000
0.34483,120.73,-27.591,3.5581,,,112,Humpback,2,11.69,0.93068,15794,0.010812,39841000
0.33333,126.12,-13.582,3.9913,,,112,Humpback,2,11.69,0.94932,14316,0.0069434,44691000
0.27027,126.02,-14.969,2.2572,,,113,Humpback,2,11.97,0.8905,7203.4,0.018864,25880000
0.33333,113.84,-3.2967,2.6466,,,113,Humpback,2,11.97,0.88158,13196,0.021437,30345000
0.58824,113.86,-1.8096,3.6975,,,113,Humpback,2,11.97,0.84319,61241,0.036485,42394000
0.25641,131.15,-4.1336,1.721,,,113,Humpback,2,11.97,0.85438,5341.3,0.031558,19732000
0.34483,130.72,5.9555,2.4438,,,113,Humpback,2,11.97,0.86199,13607,0.028077,28020000
0.21739,132.63,2.0018,1.9642,,,113,Humpback,2,11.97,0.90448,3817.9,0.015172,22521000
0.25641,128.61,-7.9277,2.469,,,113,Humpback,2,11.97,0.91519,6287.1,0.01258,28308000
0.23256,134.75,69.443,1.6266,,,113,Humpback,2,11.97,0.86141,4106.3,0.028734,18650000
0.34483,134.85,-2.1696,4.7091,,,113,Humpback,2,11.97,0.95132,17365,0.0050081,53992000
0.52632,135.96,-14.426,4.6959,,,113,Humpback,2,11.97,0.90181,54276,0.015785,53841000
0.32258,137.81,-9.3775,4.7282,,,113,Humpback,2,11.97,0.95237,15577,0.004438,54212000
0.4,117.53,25.162,1.8172,,,113,Humpback,2,11.97,0.7886,14059,0.07056,20835000
0.55556,117.59,-12.457,2.373,,,113,Humpback,2,11.97,0.77787,35160,0.079242,27208000
0.45455,118.19,-6.4429,3.154,,,113,Humpback,2,11.97,0.8584,30684,0.029452,36163000
0.18868,112.63,0.29804,1.8803,,,113,Humpback,2,11.97,0.92053,2509.8,0.011369,21559000
0.30303,110.22,-24.167,2.7705,,,113,Humpback,2,11.97,0.90696,10303,0.014592,31765000
0.3125,153.67,-19.512,2.1999,,,113,Humpback,2,11.97,0.8617,10044,0.028409,25223000
0.37037,154.81,-4.669,2.9519,,,113,Humpback,2,11.97,0.88171,18187,0.021294,33845000
0.17544,118.66,14.032,1.4836,,,113,Humpback,2,11.97,0.89328,1973.6,0.018202,17010000
0.35714,116.64,21.15,2.0215,,,113,Humpback,2,11.97,0.82373,12581,0.045863,23178000
0.28571,120.12,16.714,2.0805,,,113,Humpback,2,11.97,0.86829,7828.9,0.026183,23854000
0.30303,133.75,-30.854,4.1355,,,113,Humpback,2,11.97,0.95131,11775,0.0050139,47416000
0.28571,135.08,-12.571,3.5803,,,113,Humpback,2,11.97,0.94993,8853.2,0.0058095,41050000
0.35714,137.58,-8.1407,3.5644,,,113,Humpback,2,11.97,0.92057,17052,0.01134,40868000
0.625,136.75,13.283,4.4093,,,113,Humpback,2,11.97,0.86179,80564,0.028302,50555000
0.41667,143.14,-11.559,3.3457,,,113,Humpback,2,11.97,0.88441,25807,0.020752,38361000
0.3125,134.93,-30.595,3.5152,,,113,Humpback,2,11.97,0.94355,10707,0.0074236,40303000
0.22222,142.43,4.8483,2.9409,,,113,Humpback,2,11.97,0.95083,4464.6,0.0052862,33719000
0.35714,123.12,31.731,2.5817,,,113,Humpback,2,11.97,0.86539,15324,0.02682,29600000
0.32258,119.09,41.694,2.2342,,,113,Humpback,2,11.97,0.85832,10942,0.029548,25616000
